generated_at,fantasypros_id,espn_id,player_name,pos,team,ecr,sd,best,worst,pos_rank,r2p_pts,player_opponent,player_bye_week,scrape_date
2026-09-15T18:35:35.444910+09:00,18656,4061956,Ashton Dulin,WR,IND,115.5,6.5,109,122,WR116,,at KC,13,2026-09-15
2026-09-15T18:35:35.444910+09:00,22936,4361307,Trey McBride,TE,ARI,1,0,1,1,TE1,,vs. SEA,14,2026-09-15
2026-09-15T18:35:35.444910+09:00,26006,4723086,Colston Loveland,TE,CHI,2.23,0.42,2,3,TE2,,vs. MIN,10,2026-09-15
2026-09-15T18:35:35.444910+09:00,26434,4431459,Tyler Warren,TE,IND,3.38,0.49,3,4,TE3,,at KC,13,2026-09-15
2026-09-15T18:35:35.444910+09:00,22978,4430027,Sam LaPorta,TE,DET,5,0.68,4,6,TE4,,at BUF,6,2026-09-15
2026-09-15T18:35:35.444910+09:00,25298,4572680,Tucker Kraft,TE,GB,5.54,2.1,3,10,TE5,,at NYJ,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,11594,15847,Travis Kelce,TE,KC,7.08,1.49,5,10,TE6,,vs. IND,5,2026-09-15
2026-09-15T18:35:35.444910+09:00,25247,4385690,Dalton Kincaid,TE,BUF,8.23,2.75,3,12,TE7,,vs. DET,7,2026-09-15
2026-09-15T18:35:35.444910+09:00,17270,3121023,Dallas Goedert,TE,PHI,9.15,1.41,6,12,TE8,,at TEN,10,2026-09-15
2026-09-15T18:35:35.444910+09:00,23781,4361050,Isaiah Likely,TE,NYG,9.54,3.34,5,17,TE9,,at LAR,8,2026-09-15
2026-09-15T18:35:35.444910+09:00,19562,3929645,Juwan Johnson,TE,NO,9.62,1.39,8,12,TE10,,at BAL,8,2026-09-15
2026-09-15T18:35:35.444910+09:00,16499,3040151,George Kittle,TE,SF,10.23,3.87,7,18,TE11,,vs. MIA,8,2026-09-15
2026-09-15T18:35:35.444910+09:00,27050,5083076,Harold Fannin,TE,CLE,12.54,2.27,6,15,TE12,,at TB,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,17269,3116365,Mark Andrews,TE,BAL,13.08,2.2,9,16,TE13,,vs. NO,13,2026-09-15
2026-09-15T18:35:35.444910+09:00,22718,4242355,Jake Ferguson,TE,DAL,13.62,1.64,10,17,TE14,,vs. WAS,14,2026-09-15
2026-09-15T18:35:35.444910+09:00,20164,4360248,Kyle Pitts,TE,ATL,14.69,3.62,7,19,TE15,,vs. CAR,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,23056,4429086,Michael Mayer,TE,LV,16,2.45,13,21,TE16,,at LAC,13,2026-09-15
2026-09-15T18:35:35.444910+09:00,17349,3117256,Dalton Schultz,TE,HOU,16.85,1.79,14,21,TE17,,vs. CIN,8,2026-09-15
2026-09-15T18:35:35.444910+09:00,25345,4430539,Brenton Strange,TE,JAC,17,2,13,20,TE18,,at DEN,7,2026-09-15
2026-09-15T18:35:35.444910+09:00,15561,3046439,Hunter Henry,TE,NE,19.08,1.9,15,22,TE19,,vs. PIT,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,18290,4036133,TJ Hockenson,TE,MIN,20.31,2.64,16,24,TE20,,at CHI,6,2026-09-15
2026-09-15T18:35:35.444910+09:00,20163,4361411,Pat Freiermuth,TE,PIT,20.92,3,14,25,TE21,,at NE,9,2026-09-15
2026-09-15T18:35:35.444910+09:00,26335,4576297,AJ Barner,TE,SEA,22.92,2.25,19,27,TE22,,at ARI,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,23181,4243331,Cade Otton,TE,TB,23.17,1.14,21,25,TE23,,vs. CLE,10,2026-09-15
2026-09-15T18:35:35.444910+09:00,17272,3116164,Mike Gesicki,TE,CIN,26.46,2.53,22,31,TE24,,at HOU,6,2026-09-15
2026-09-15T18:35:35.444910+09:00,23982,4360635,Chigoziem Okonkwo,TE,WAS,24.58,1.55,22,28,TE25,,at DAL,7,2026-09-15
2026-09-15T18:35:35.444910+09:00,23153,4367209,Greg Dulcich,TE,MIA,26.83,2.07,24,30,TE26,,at SF,6,2026-09-15
2026-09-15T18:35:35.444910+09:00,16399,3123076,David Njoku,TE,LAC,27.83,3.31,19,33,TE27,,vs. LV,7,2026-09-15
2026-09-15T18:35:35.444910+09:00,23091,4570037,Terrance Ferguson,TE,LAR,29.08,3.57,26,40,TE28,,vs. NYG,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,16411,3051876,Evan Engram,TE,DEN,28.45,3.26,24,33,TE29,,vs. JAC,10,2026-09-15
2026-09-15T18:35:35.444910+09:00,14104,2576925,Darren Waller,TE,CAR,33,3.42,23,35,TE30,,at ATL,5,2026-09-15
2026-09-15T18:35:35.444910+09:00,27109,4686728,Gunnar Helm,TE,TEN,31.64,2.14,26,35,TE31,,vs. PHI,9,2026-09-15
2026-09-15T18:35:35.444910+09:00,25997,4595342,Oronde Gadsden,TE,LAC,30.2,1.6,27,33,TE32,,vs. LV,7,2026-09-15
2026-09-15T18:35:35.444910+09:00,26055,5083315,Kenyon Sadiq,TE,NYJ,32.73,1.6,30,34,TE33,,vs. GB,13,2026-09-15
2026-09-15T18:35:35.444910+09:00,19372,4242557,Colby Parkinson,TE,LAR,31.5,1.57,29,34,TE34,,vs. NYG,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,22955,4432665,Brock Bowers,TE,LV,28.38,5.83,18,35,TE35,,at LAC,13,2026-09-15
2026-09-15T18:35:35.444910+09:00,19229,4258595,Cole Kmet,TE,CHI,32.67,4.11,28,38,TE36,,vs. MIN,10,2026-09-15
2026-09-15T18:35:35.444910+09:00,26005,4808766,Mason Taylor,TE,NYJ,38.67,1.25,37,40,TE37,,vs. GB,13,2026-09-15
2026-09-15T18:35:35.444910+09:00,18631,3930086,Dawson Knox,TE,BUF,39,4.55,34,45,TE38,,vs. DET,7,2026-09-15
2026-09-15T18:35:35.444910+09:00,18487,3921690,Josh Oliver,TE,MIN,40.33,8.01,29,46,TE39,,at CHI,6,2026-09-15
2026-09-15T18:35:35.444910+09:00,23104,4429148,Theo Johnson,TE,NYG,40.67,5.91,36,49,TE40,,at LAR,8,2026-09-15
2026-09-15T18:35:35.444910+09:00,15623,2573401,Tyler Higbee,TE,LAR,42.33,5.25,35,47,TE41,,vs. NYG,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,24778,4259147,Jake Tonges,TE,SF,36.5,0.5,36,37,TE42,,vs. MIA,8,2026-09-15
2026-09-15T18:35:35.444910+09:00,22967,4430802,Darnell Washington,TE,PIT,38,3,35,41,TE43,,at NE,9,2026-09-15
2026-09-15T18:35:35.444910+09:00,22756,4241263,Charlie Kolar,TE,LAC,38.5,2.5,36,41,TE44,,vs. LV,7,2026-09-15
2026-09-15T18:35:35.444910+09:00,17527,4036131,Noah Fant,TE,NO,39,0,39,39,TE45,,at BAL,8,2026-09-15
2026-09-15T18:35:35.444910+09:00,16460,3054212,Jonnu Smith,TE,GB,44.5,6.5,38,51,TE46,,at NYJ,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,23004,4678006,Elijah Arroyo,TE,SEA,44.5,2.5,42,47,TE47,,at ARI,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,28154,4831959,Eli Raridon,TE,NE,46.5,6.5,40,53,TE48,,vs. PIT,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,18397,3843945,Foster Moreau,TE,HOU,49,7,42,56,TE49,,vs. CIN,8,2026-09-15
2026-09-15T18:35:35.444910+09:00,22833,4048228,John Bates,TE,WAS,49,6,43,55,TE50,,at DAL,7,2026-09-15
2026-09-15T18:35:35.444910+09:00,23837,4427834,Erick All,TE,CIN,49,5,44,54,TE51,,at HOU,6,2026-09-15
2026-09-15T18:35:35.444910+09:00,23761,4426553,Davis Allen,TE,LAR,52,8,44,60,TE52,,vs. NYG,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,18561,3127310,Drew Sample,TE,CIN,54,4,50,58,TE53,,at HOU,6,2026-09-15
2026-09-15T18:35:35.444910+09:00,24238,4361516,Daniel Bellinger,TE,TEN,53,1,52,54,TE54,,vs. PHI,9,2026-09-15
2026-09-15T18:35:35.444910+09:00,26068,3953687,Brandon Aubrey,K,DAL,1,0,1,1,K1,,vs. WAS,14,2026-09-15
2026-09-15T18:35:35.444910+09:00,23901,4362081,Cameron Dicker,K,LAC,2.83,1.46,2,6,K2,,vs. LV,7,2026-09-15
2026-09-15T18:35:35.444910+09:00,17575,4034949,Eddy Pineiro,K,SF,4,1.41,3,7,K3,,vs. MIA,8,2026-09-15
2026-09-15T18:35:35.444910+09:00,15756,2971573,Kaimi Fairbairn,K,HOU,4.33,0.94,3,6,K4,,vs. CIN,8,2026-09-15
2026-09-15T18:35:35.444910+09:00,14003,2473037,Jason Myers,K,SEA,5.5,0.96,4,7,K5,,at ARI,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,23297,4360234,Evan McPherson,K,CIN,6.33,2.62,4,12,K6,,at HOU,6,2026-09-15
2026-09-15T18:35:35.444910+09:00,26475,4686361,Cam Little,K,JAC,7.17,1.95,4,10,K7,,at DEN,7,2026-09-15
2026-09-15T18:35:35.444910+09:00,13731,17427,Cairo Santos,K,CHI,8.17,1.07,7,10,K8,,vs. MIN,10,2026-09-15
2026-09-15T18:35:35.444910+09:00,16712,3055899,Harrison Butker,K,KC,11.17,1.34,9,13,K11,,vs. IND,5,2026-09-15
2026-09-15T18:35:35.444910+09:00,19058,3150744,Chase McLaughlin,K,TB,12.5,1.26,11,14,K12,,vs. CLE,10,2026-09-15
2026-09-15T18:35:35.444910+09:00,13029,17372,Chris Boswell,K,PIT,13.5,2.57,8,16,K13,,at NE,9,2026-09-15
2026-09-15T18:35:35.444910+09:00,19760,3917232,Tyler Bass,K,BUF,13.67,1.8,11,16,K14,,vs. DET,7,2026-09-15
2026-09-15T18:35:35.444910+09:00,16540,3050478,Jake Elliott,K,PHI,15.83,1.07,15,18,K16,,at TEN,10,2026-09-15
2026-09-15T18:35:35.444910+09:00,26075,4689936,Jake Bates,K,DET,17.5,0.96,16,19,K17,,at BUF,6,2026-09-15
2026-09-15T18:35:35.444910+09:00,26341,4567104,Will Reichard,K,MIN,17.67,1.8,14,19,K18,,at CHI,6,2026-09-15
2026-09-15T18:35:35.444910+09:00,16026,2985659,Wil Lutz,K,DEN,18.83,1.07,17,20,K20,,vs. JAC,10,2026-09-15
2026-09-15T18:35:35.444910+09:00,17420,3051909,Daniel Carlson,K,NO,24.33,1.37,23,27,K22,,at BAL,8,2026-09-15
2026-09-15T18:35:35.444910+09:00,19028,3124084,Joey Slye,K,TEN,25,2.77,22,30,K23,,vs. PHI,9,2026-09-15
2026-09-15T18:35:35.444910+09:00,17533,3124679,Jason Sanders,K,NYJ,24.6,1.62,23,27,K24,,vs. GB,13,2026-09-15
2026-09-15T18:35:35.444910+09:00,9491,10621,Nick Folk,K,ATL,25.2,1.47,24,28,K25,,vs. CAR,11,2026-09-15
2026-09-15T18:35:35.444910+09:00,18545,4249087,Matt Gay,K,LV,24.25,4.21,17,27,K26,,at LAC,13,2026-09-15
2026-09-15T18:35:35.444910+09:00,25354,4363538,Chad Ryland,K,ARI,26.8,1.47,25,29,K27,,vs. SEA,14,2026-09-15
2026-09-15T18:35:35.444910+09:00,25533,4259619,Blake Grupe,K,NYJ,25.67,5.19,22,33,K29,,vs. GB,13,2026-09-15
2026-09-15T18:35:35.444910+09:00,23370,4243371,Riley Patterson,K,MIA,30.33,0.94,29,31,K32,,at SF,6,2026-09-15
2026-09-15T18:35:35.444910+09:00,25713,4258620,Andre Szmyt,K,CLE,32,0,32,32,K33,,at TB,11,2026-09-15
